id_subsistena;nom_subsistema;din_instante;val_gerhidraulica;val_gertermica;val_gereolica;val_gersolar;val_carga;val_intercambio
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 14:00:00;38006.14500000;9256.56900000;8726.38900000;12657.16100000;66798.54000000;1847.72000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 14:00:00;21402.31640625;6446.66308593;5.00000000;6581.08105468;37730.75999999;-3295.70000000
S;SUL;2023-07-08 14:00:00;8484.08105468;1111.41394042;405.58499145;1274.18701171;11226.48199999;48.78500000
NE;NORDESTE;2023-07-08 15:00:00;3713.93994140;320.96200561;7539.49902343;3150.54003906;10840.86599999;3884.07500000
N;NORTE;2023-07-08 15:00:00;5631.79492187;1363.45605468;151.88600158;559.24200439;7065.71200000;640.66700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 15:00:00;41926.52200000;9227.62100000;8139.96800000;8918.08500000;66922.60000000;1289.60000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 15:00:00;22380.77539062;6434.66406250;5.00000000;4436.70703125;37905.53100000;-4648.38400000
S;SUL;2023-07-08 15:00:00;10200.01074218;1108.53894042;443.58300781;771.59600830;11110.49100000;1413.23800000
NE;NORDESTE;2023-07-08 16:00:00;4320.40576171;323.54299926;7249.25292968;1723.59802246;10898.54999999;2718.25000000
N;NORTE;2023-07-08 16:00:00;7303.57177734;1365.87304687;127.70800018;317.38101196;7009.02700000;2105.50699999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 16:00:00;47601.08000000;9219.78100000;7785.25300000;4646.25900000;68352.33000000;900.05000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 16:00:00;24565.41015625;6426.88183593;5.00000000;2250.45288085;38942.74600000;-5695.00000000
S;SUL;2023-07-08 16:00:00;11411.69140625;1103.48303222;403.29199218;354.82699584;11502.00399999;1771.28900000
NE;NORDESTE;2023-07-08 17:00:00;4793.51513671;323.19601440;6590.20117187;178.10499572;11603.90900000;281.10799999
N;NORTE;2023-07-08 17:00:00;9368.82031250;1379.30200195;163.19999694;100.83499908;6939.26799999;4072.88900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 17:00:00;56399.00200000;9306.32000000;7166.47200000;649.72900000;72989.33000000;532.19000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 17:00:00;28854.25781250;6505.80322265;5.00000000;336.67498779;41916.62700000;-6214.89200000
S;SUL;2023-07-08 17:00:00;13382.41015625;1098.01904296;408.07101440;34.11399841;12529.52900000;2393.08500000
NE;NORDESTE;2023-07-08 18:00:00;5257.62011718;324.63299560;6616.61523437;0.49500000;12536.61400000;-337.25099999
N;NORTE;2023-07-08 18:00:00;11370.54687500;1381.82397460;191.47000122;9.47599983;7189.38200000;5763.93499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 18:00:00;62888.39000000;9314.75900000;7264.47000000;20.52000000;79101.17000000;386.97000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 18:00:00;32191.02734375;6498.03710937;5.00000000;10.53899955;45553.28500000;-6848.68199999
S;SUL;2023-07-08 18:00:00;14069.19628906;1110.26501464;451.38500976;0.00999999;13821.88499999;1808.97100000
NE;NORDESTE;2023-07-08 19:00:00;5109.78417968;324.46798706;7568.79101562;0.09499999;12260.07799999;743.06000000
N;NORTE;2023-07-08 19:00:00;10297.39648437;1381.86694335;187.57000732;0E-8;7363.55000000;4503.28299999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 19:00:00;59360.41600000;9339.82500000;8239.61800000;0.29300000;76553.14000000;387.01000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 19:00:00;29872.91406250;6521.77490234;5.50000000;0.19799999;43880.84700000;-7480.45899999
S;SUL;2023-07-08 19:00:00;14080.32128906;1111.71496582;477.75698852;0E-8;13048.66299999;2621.13000000
NE;NORDESTE;2023-07-08 20:00:00;5071.82421875;326.78799438;9246.76562500;0.09300000;12005.75600000;2639.71500000
N;NORTE;2023-07-08 20:00:00;9091.48242187;1383.93701171;232.74099731;0E-8;7295.63800000;3412.52200000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 20:00:00;54139.88100000;9350.31500000;9963.38000000;0.31200000;73066.92000000;386.97000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 20:00:00;25965.82812500;6525.65185546;6.00000000;0.21899999;41544.55100000;-9046.85199999
S;SUL;2023-07-08 20:00:00;14010.74707031;1113.93798828;477.87298583;0E-8;12220.97400000;3381.58400000
NE;NORDESTE;2023-07-08 21:00:00;5067.01904296;322.40200805;10886.25488281;0.10000000;12030.82599999;4244.95000000
N;NORTE;2023-07-08 21:00:00;7243.38476562;1383.83398437;292.17300415;0E-8;7313.24000000;1606.15200000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 21:00:00;49748.17900000;9320.84000000;11582.56600000;0.33000000;70264.90000000;387.02000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 21:00:00;23504.87695312;6499.46679687;6.00000000;0.23000000;39440.20400000;-9429.62999999
S;SUL;2023-07-08 21:00:00;13932.89843750;1115.13696289;398.13800048;0E-8;11480.62799999;3965.54500000
NE;NORDESTE;2023-07-08 22:00:00;4514.45312500;321.44400024;11090.46972656;0.06499999;11786.89900000;4139.53300000
N;NORTE;2023-07-08 22:00:00;5752.61083984;1409.52294921;293.74600219;0E-8;7355.53600000;100.34400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 22:00:00;46665.77200000;9312.07600000;11735.90200000;0.26700000;67327.06000000;386.96000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 22:00:00;22854.02929687;6463.83886718;6.00000000;0.20200000;37422.79500000;-8098.72500000
S;SUL;2023-07-08 22:00:00;13544.67871093;1117.27001953;345.68600463;0E-8;10761.82699999;4245.80800000
NE;NORDESTE;2023-07-08 23:00:00;4262.67089843;329.51599121;10720.59765625;0.06199999;11450.66199999;3862.18500000
N;NORTE;2023-07-08 23:00:00;4756.78417968;1413.89294433;278.67199707;0E-8;7421.42599999;-972.07700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-08 23:00:00;43940.87900000;9321.17500000;11327.50900000;0.26700000;64202.87000000;386.96000000
SE;SUDESTE/CENTRO-OESTE;2023-07-08 23:00:00;21630.90429687;6462.20214843;6.00000000;0.20499999;35415.46899999;-7316.15700000
S;SUL;2023-07-08 23:00:00;13290.51855468;1115.56396484;322.23901367;0E-8;9915.31599999;4813.00600000
NE;NORDESTE;2023-07-09 00:00:00;3670.30102539;320.89498901;10268.11328125;0.05700000;11082.65700000;3176.70900000
N;NORTE;2023-07-09 00:00:00;3917.25097656;1411.28698730;255.21099853;0E-8;7332.79900000;-1749.05000000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 00:00:00;41568.97200000;9320.60800000;10878.43500000;0.24600000;60766.60000000;1001.66000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 00:00:00;22024.65429687;6453.17285156;5.50000000;0.18899999;33359.84300000;-4876.32700000
S;SUL;2023-07-09 00:00:00;11956.76562500;1135.25305175;349.61099243;0E-8;8991.30300000;4450.32700000
NE;NORDESTE;2023-07-09 01:00:00;3065.15600585;329.26000976;9885.85156250;0.05900000;10795.31900000;2485.00799999
N;NORTE;2023-07-09 01:00:00;3617.79394531;1416.67797851;235.91000366;0E-8;7235.58200000;-1965.20000000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 01:00:00;40087.21100000;9382.93800000;10506.70000000;0.25400000;58211.36000000;1765.74000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 01:00:00;21776.40820312;6456.16113281;5.00000000;0.19499999;31765.30300000;-3527.53900000
S;SUL;2023-07-09 01:00:00;11627.85253906;1180.83898925;379.93798828;0E-8;8415.15699999;4773.47300000
NE;NORDESTE;2023-07-09 02:00:00;2950.58789062;323.82101440;9825.39941406;0.05799999;10554.82599999;2545.04000000
N;NORTE;2023-07-09 02:00:00;3612.78100585;1419.16296386;325.65301513;0E-8;7098.62500000;-1741.02800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 02:00:00;38199.31700000;9408.20200000;10540.48800000;0.23900000;56256.21000000;1892.03000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 02:00:00;20908.37304687;6476.56201171;5.00000000;0.18099999;30642.43900000;-3252.32300000
S;SUL;2023-07-09 02:00:00;10727.57519531;1188.65600585;384.43600463;0E-8;7960.32200000;4340.34500000
NE;NORDESTE;2023-07-09 03:00:00;2680.45507812;327.29199218;9368.09375000;0.07100000;10393.80400000;1982.10800000
N;NORTE;2023-07-09 03:00:00;3616.98706054;1434.06701660;325.52899169;0E-8;6986.62900000;-1610.04599999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 03:00:00;37236.09900000;9442.05200000;10118.39200000;0.27900000;55100.57000000;1696.25000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 03:00:00;20850.59765625;6485.25488281;5.00000000;0.20800000;29995.59400000;-2654.53400000
S;SUL;2023-07-09 03:00:00;10088.05957031;1195.43798828;419.76901245;0E-8;7724.54700000;3978.72000000
NE;NORDESTE;2023-07-09 04:00:00;2676.54809570;326.88800048;9108.05273437;0.12700000;10205.78199999;1905.83400000
N;NORTE;2023-07-09 04:00:00;3615.89697265;1444.92199707;359.97601318;0E-8;6915.84900000;-1495.05400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 04:00:00;36687.01500000;9429.80200000;9894.36600000;0.28100000;54519.35000000;1492.11000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 04:00:00;20741.97460937;6474.04882812;5.00000000;0.15399999;29794.41800000;-2573.23999999
S;SUL;2023-07-09 04:00:00;9652.59472656;1183.94299316;421.33700561;0E-8;7603.30199999;3654.57300000
NE;NORDESTE;2023-07-09 05:00:00;2677.80004882;323.50698852;8821.41210937;35.93600082;9938.00099999;1920.65400000
N;NORTE;2023-07-09 05:00:00;3617.26098632;1446.98400878;382.26800537;1.50699996;6817.79599999;-1369.77599999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 05:00:00;36528.82200000;9437.70500000;9619.79100000;37.65100000;54132.00000000;1491.97000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 05:00:00;20819.08203125;6474.53906250;5.00000000;0.20800000;29750.79800000;-2451.96799999
S;SUL;2023-07-09 05:00:00;9414.67773437;1192.67504882;411.11099243;0E-8;7625.40000000;3393.06400000
NE;NORDESTE;2023-07-09 06:00:00;2681.32910156;334.70001220;7955.53076171;764.65002441;9351.85199999;2384.35800000
N;NORTE;2023-07-09 06:00:00;3621.13891601;1464.42602539;362.77499389;65.06900024;6566.06600000;-1052.65700000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 06:00:00;35840.44900000;9468.59100000;8781.25800000;997.27900000;53398.74000000;1688.84000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 06:00:00;20239.13476562;6484.33007812;5.00000000;166.31500244;29610.32200000;-2715.54200000
S;SUL;2023-07-09 06:00:00;9298.84570312;1185.13500976;457.95199584;1.24500000;7870.49600000;3072.68199999
NE;NORDESTE;2023-07-09 07:00:00;2633.29296875;331.30899047;7011.02392578;3126.44995117;9315.06100000;3787.01500000
N;NORTE;2023-07-09 07:00:00;3588.99389648;1458.14794921;324.45999145;284.42700195;6383.51300000;-727.48400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 07:00:00;32342.94700000;9434.60800000;7844.49100000;5566.88200000;53456.44000000;1732.49000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 07:00:00;19531.20117187;6457.99414062;5.00000000;2016.98205566;29670.92499999;-1659.74699999
S;SUL;2023-07-09 07:00:00;6589.45800781;1187.15698242;504.00698852;139.02299499;8086.93900000;332.70599999
NE;NORDESTE;2023-07-09 08:00:00;2579.81909179;331.50399780;7923.35986328;4407.60986328;9400.96400000;5841.32900000
N;NORTE;2023-07-09 08:00:00;3344.79907226;1477.47705078;314.84600830;550.38702392;6371.59199999;-684.08300000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 08:00:00;28504.29700000;9414.43200000;8700.79600000;10143.30200000;55446.75000000;1316.08000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 08:00:00;19299.99218750;6416.92480468;5.00000000;4536.66113281;30891.66499999;-633.08600000
S;SUL;2023-07-09 08:00:00;3279.68603515;1188.52600097;457.58999633;648.64398193;8782.53099999;-3208.08500000
NE;NORDESTE;2023-07-09 09:00:00;2488.72509765;332.55801391;8134.92822265;5253.59423828;9531.88399999;6677.92100000
N;NORTE;2023-07-09 09:00:00;3296.46508789;1480.09301757;273.42700195;780.09997558;6390.74999999;-560.66500000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 09:00:00;27518.81000000;9329.57100000;8858.45100000;13533.39500000;57886.89000000;1353.34000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 09:00:00;19294.46484375;6340.97021484;5.00000000;6239.08984375;32378.82800000;-499.30300000
S;SUL;2023-07-09 09:00:00;2439.15502929;1175.94995117;445.09600830;1260.61096191;9585.42700000;-4264.61500000
NE;NORDESTE;2023-07-09 10:00:00;2483.56591796;329.76199340;7540.29394531;5679.37207031;9665.17200000;6367.82200000
N;NORTE;2023-07-09 10:00:00;3272.96411132;1514.89697265;341.11999511;935.36102294;6423.51700000;-359.17499999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 10:00:00;28242.28600000;9362.38400000;8392.50900000;15936.16300000;60094.30000000;1839.05000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 10:00:00;19439.72070312;6337.30175781;5.00000000;7596.47509765;33793.06100000;-414.56300000
S;SUL;2023-07-09 10:00:00;3046.03491210;1180.42297363;506.09500122;1724.95495605;10212.54500000;-3755.03700000
NE;NORDESTE;2023-07-09 11:00:00;2439.27905273;323.29098510;6989.70312500;5809.97412109;9783.22799999;5779.01900000
N;NORTE;2023-07-09 11:00:00;3533.68090820;1553.14196777;324.24301147;1013.17297363;6432.28700000;-8.04799999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 11:00:00;29069.11700000;9428.72900000;7912.49100000;16857.42500000;61375.75000000;1892.02000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 11:00:00;19681.68554687;6374.08300781;5.00000000;8121.12792968;34738.44699999;-556.55099999
S;SUL;2023-07-09 11:00:00;3414.47192382;1178.21301269;593.54498291;1913.15002441;10421.78400000;-3322.40400000
NE;NORDESTE;2023-07-09 12:00:00;2562.80810546;327.42199707;7137.61181640;5524.27685546;9896.91100000;5655.20800000
N;NORTE;2023-07-09 12:00:00;3585.53808593;1616.35998535;315.47000122;1006.27600097;6502.47599999;21.16800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 12:00:00;29690.09300000;9503.63800000;8116.79400000;15787.93300000;61206.48000000;1891.98000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 12:00:00;19675.88281250;6382.62109375;5.00000000;7453.10986328;34957.02099999;-1440.40700000
S;SUL;2023-07-09 12:00:00;3865.86401367;1177.23498535;658.71197509;1804.27001953;9850.07200000;-2343.99100000
NE;NORDESTE;2023-07-09 13:00:00;2926.71704101;327.69400024;7321.07421875;5067.94677734;9953.72799999;5689.70400000
N;NORTE;2023-07-09 13:00:00;3578.12695312;1709.72094726;328.36999511;898.98400878;6563.90200000;-48.69999999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 13:00:00;29806.03300000;9580.93800000;8317.88000000;14398.39100000;60211.22000000;1892.03000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 13:00:00;19537.04882812;6364.22998046;5.00000000;6857.08886718;34398.25800000;-1634.89000000
S;SUL;2023-07-09 13:00:00;3764.13989257;1179.29296875;663.43597412;1574.37097167;9295.32800000;-2114.08799999
NE;NORDESTE;2023-07-09 14:00:00;3168.30102539;326.92700195;7246.08300781;4186.70605468;9771.38700000;5156.63000000
N;NORTE;2023-07-09 14:00:00;4192.95312500;1867.22998046;300.93701171;745.83801269;6677.19399999;429.76399999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 14:00:00;31502.39600000;9779.42000000;8313.58700000;11612.49500000;59315.99000000;1891.91000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 14:00:00;20164.43945312;6398.23876953;5.00000000;5401.66992187;33773.11700000;-1803.76800000
S;SUL;2023-07-09 14:00:00;3976.70190429;1187.02404785;761.56701660;1278.28100585;9094.29200000;-1890.71800000
NE;NORDESTE;2023-07-09 15:00:00;3688.87304687;325.92199707;7166.33007812;3366.38403320;9779.80899999;4767.70000000
N;NORTE;2023-07-09 15:00:00;5273.98095703;1876.41894531;287.74700927;543.85498046;6641.47299999;1340.52900000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 15:00:00;34430.36300000;9806.97700000;8305.65200000;8899.26200000;59550.16000000;1892.10000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 15:00:00;20174.61132812;6417.82421875;5.00000000;4104.59912109;33980.26999999;-3278.23599999
S;SUL;2023-07-09 15:00:00;5292.89794921;1186.81201171;846.57501220;884.42401123;9148.60600000;-937.89700000
NE;NORDESTE;2023-07-09 16:00:00;4365.65087890;325.92898559;6985.67822265;1780.07299804;10035.24200000;3422.08900000
N;NORTE;2023-07-09 16:00:00;7441.20117187;1882.10205078;294.42001342;309.77200317;6599.97900000;3327.51600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 16:00:00;41133.37700000;9917.44600000;8060.64600000;4595.98800000;61730.97000000;1976.49000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 16:00:00;21622.80468750;6521.50195312;5.00000000;2112.36791992;35415.27199999;-5153.59800000
S;SUL;2023-07-09 16:00:00;7703.72119140;1187.91296386;775.54797363;393.77499389;9680.47699999;380.48000000
NE;NORDESTE;2023-07-09 17:00:00;4870.65722656;313.39498901;6818.21484375;602.95501708;11116.12899999;1489.09299999
N;NORTE;2023-07-09 17:00:00;9508.33496093;1882.21997070;317.52099609;98.62500000;6508.94400000;5297.75699999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 17:00:00;50635.68400000;9903.43500000;7891.91000000;1048.63700000;67332.66000000;2147.01000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 17:00:00;24294.31640625;6517.00390625;5.00000000;307.58499145;38574.48399999;-7450.57899999
S;SUL;2023-07-09 17:00:00;11962.37597656;1190.81604003;751.17401123;39.47200012;11133.10000000;2810.73800000
NE;NORDESTE;2023-07-09 18:00:00;5002.46679687;316.32000732;7694.46777343;2.65599989;11611.78500000;1404.12599999
N;NORTE;2023-07-09 18:00:00;11141.22167968;1882.38403320;302.35501098;8.22999954;6777.95499999;6556.23600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 18:00:00;56631.58200000;9893.34400000;8795.69600000;20.71200000;73194.36000000;2146.97000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 18:00:00;26794.77929687;6507.01611328;5.00000000;9.82600021;41983.38200000;-8666.76099999
S;SUL;2023-07-09 18:00:00;13693.11425781;1187.62402343;793.87298583;0E-8;12821.24100000;2853.37000000
NE;NORDESTE;2023-07-09 19:00:00;5012.39111328;318.99301147;9218.17871093;0.12800000;11498.33200000;3051.35900000
N;NORTE;2023-07-09 19:00:00;10561.08105468;1892.56896972;301.07598876;0E-8;7060.98499999;5693.74100000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 19:00:00;53568.64100000;9930.44500000;10440.61700000;0.99700000;71793.64000000;2147.06000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 19:00:00;25020.68164062;6528.91113281;5.50000000;0.86900001;40910.29099999;-9354.32900000
S;SUL;2023-07-09 19:00:00;12974.48730468;1189.97204589;915.86199951;0E-8;12324.03499999;2756.28600000
NE;NORDESTE;2023-07-09 20:00:00;5016.00781250;315.94000244;10578.67675781;0.13099999;11368.24100000;4542.51499999
N;NORTE;2023-07-09 20:00:00;9146.22753906;1886.38903808;309.57400512;0E-8;7104.14400000;4238.04699999
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 20:00:00;50263.53700000;10012.38100000;11902.62000000;1.01100000;70032.54000000;2147.01000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 20:00:00;24771.12304687;6541.95898437;6.00000000;0.87999999;39735.94999999;-8415.98699999
S;SUL;2023-07-09 20:00:00;11330.17675781;1268.09301757;1008.36901855;0E-8;11824.20500000;1782.43400000
NE;NORDESTE;2023-07-09 21:00:00;5008.51904296;327.86801147;11423.36621093;0.12300000;11296.28099999;5463.59500000
N;NORTE;2023-07-09 21:00:00;7457.21093750;1881.36303710;342.28900146;0E-8;7193.51500000;2487.34800000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 21:00:00;47902.46900000;10084.60000000;12670.96100000;1.01200000;68512.00000000;2147.04000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 21:00:00;24511.71289062;6530.68408203;6.00000000;0.88899999;38650.05599999;-7600.77000000
S;SUL;2023-07-09 21:00:00;10925.02636718;1344.68505859;899.30603027;0E-8;11372.14899999;1796.86800000
NE;NORDESTE;2023-07-09 22:00:00;4791.96093750;329.75500488;12480.12988281;0.10700000;11248.95400000;6352.99900000
N;NORTE;2023-07-09 22:00:00;5934.43798828;1876.76794433;347.76098632;0E-8;7298.60300000;860.36400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 22:00:00;44462.46200000;10094.59300000;13564.62400000;0.99700000;65975.70000000;2146.98000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 22:00:00;23771.67773437;6528.53222656;6.00000000;0.88999998;36796.86099999;-6489.76100000
S;SUL;2023-07-09 22:00:00;9964.38476562;1359.53796386;730.73297119;0E-8;10631.28000000;1423.37600000
NE;NORDESTE;2023-07-09 23:00:00;4146.31298828;330.37701416;13298.07324218;0.12300000;11268.77999999;6506.10600000
N;NORTE;2023-07-09 23:00:00;4392.86523437;1877.09594726;345.86099243;0E-8;7353.68600000;-737.86400000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-09 23:00:00;40467.86400000;10100.99000000;14285.29600000;1.00900000;62731.32000000;2123.84000000
SE;SUDESTE/CENTRO-OESTE;2023-07-09 23:00:00;23045.70703125;6527.69921875;6.00000000;0.88599997;34397.44999999;-4817.15700000
S;SUL;2023-07-09 23:00:00;8882.97753906;1365.81799316;635.36199951;0E-8;9711.40699999;1172.75099999
NE;NORDESTE;2023-07-10 00:00:00;3326.99511718;330.47198486;13457.15039062;0.13799999;10746.32000000;6368.43499999
N;NORTE;2023-07-10 00:00:00;4232.70214843;1954.10205078;360.31500244;0E-8;7287.92500000;-740.80600000
SIN;SISTEMA INTERLIGADO NACIONAL;2023-07-10 00:00:00;36620.91000000;10112.48500000;14433.41400000;1.03200000;59275.95000000;1891.89000000
SE;SUDESTE/CENTRO-OESTE;2023-07-10 00:00:00;21859.44335937;6447.79296875;5.50000000;0.89399999;32257.79299999;-3944.16300000
S;SUL;2023-07-10 00:00:00;7201.77001953;1380.11804199;610.44897460;0E-8;8983.91000000;208.42700000
NE;NORDESTE;2023-07-10 01:00:00;3095.88403320;333.87100219;13226.52636718;0.14499999;10480.68599999;6175.74000000
N;NORTE;2023-07-10 01:00:00;4216.87109375;2035.44995117;373.78500366;0E-8;7160.43700000;-534.33100000
